Mo,V
2000.12,1543904.4
1900.11,1652298.4
1900.11,2181283.8
1500.0699,1952863.8
3300.3301,1456894.2
8702.2695,1372765.2
900.02002,1333202.9
3700.4099,1089826.5
2500.1899,1183698.2
2100.1299,1426015.4
2100.1299,1436294.9
2900.25,2173574.2
3800.4299,2097208.8
1600.08,1667974.5
2800.24,2240661.0
2900.25,1458314.5
13805.72,1818947.0
17208.891,1755390.4
10103.07,1760191.9
12104.4,1859564.4
6901.4302,2268050.5
3700.4099,1632469.9
8101.9702,1947588.9
12104.4,1753456.1
12804.92,1899140.2
13305.32,1665485.8
28123.74,1609598.1
17208.891,1628533.9
28624.59,1263546.1
,1231413.1
,1505789.2
19211.08,1765209.9
19711.66,1262667.0
18910.73,1054394.5
10603.38,783852.62
13305.32,1372467.6
9602.7695,1536911.6
6001.0801,1877580.4
7001.4702,1372007.8
10303.19,1545229.9
9102.4902,1593543.2
4600.6401,1441204.6
3900.46,1186869.6
3400.3501,1230554.1
2200.1499,1625112.0
2500.1899,1246355.1
2800.24,1437782.6
2000.12,1709944.4
1900.11,1494468.4
4100.5,1741445.5
6201.1602,1751887.2
5000.75,1616577.2
11704.11,1602727.1
17909.631,2021952.5
7901.8799,2386710.2
10603.38,2078787.0
7701.7798,2290151.2
8902.3799,2080951.0
7001.4702,2188925.8
4400.5801,1969148.6
3900.46,2339154.2
5700.98,2376309.0
4200.5298,2620473.0
2100.1299,2328415.0
2400.1699,1915384.4
2600.2,1883274.8
2100.1299,1580017.6
2000.12,1390848.9
1100.04,1078908.5
1600.08,888302.81
3100.29,1756918.8
4400.5801,2210188.0
5000.75,1969567.9
4500.6099,1899667.8
3300.3301,2506939.2
19010.85,1868897.0
,2416115.0
19411.311,2338153.5
8202.0195,3517462.2
7701.7798,2954608.8
7701.7798,2426232.0
9902.9404,2300241.2
10203.13,2741067.0
3700.4099,2422336.8
3200.3101,2079016.9
1600.08,2172032.2
3100.29,2307085.2
2500.1899,1755349.8
2100.1299,1729421.2
3300.3301,1734750.2
2200.1499,2348446.5
4300.5601,2658615.0
3500.3701,1918116.6
3100.29,1967214.5
3800.4299,1709673.9
4600.6401,2082601.1
7501.6899,1952025.2
6201.1602,1879798.6
9102.4902,1824533.1
12104.4,1856534.6
22815.631,1326345.4
18810.619,1251180.1
16408.08,1280549.6
15106.85,936909.06
9202.54,1152458.9
4100.5,1385168.1
3200.3101,1641464.4
5300.8398,1967363.2
5100.7798,2343279.8
4200.5298,2861661.0
4100.5,2222834.2
3800.4299,2049328.2
6201.1602,2589161.2
4600.6401,2662564.5
2100.1299,1600590.1
2900.25,1627992.9
2300.1599,2202749.0
1800.1,1787621.8
1600.08,1875659.8
2000.12,2241012.8
3200.3101,2277058.5
2500.1899,2217857.0
2500.1899,1830240.9
3900.46,1963508.4
3400.3501,1626883.8
4300.5601,1541185.8
3900.46,1426448.2
1700.09,1802675.8
2900.25,1238889.0
1300.05,868519.62
2100.1299,879144.94
1100.04,761156.06
900.02002,740576.88
1300.05,895042.75
2400.1699,1421917.1
2000.12,952985.31
3000.27,1134510.5
1500.0699,2040631.2
2300.1599,2308167.2
1700.09,2364839.5
1700.09,2099995.0
3400.3501,2327522.2
2500.1899,1929275.1
1700.09,1783374.8
1900.11,1664349.6
7301.6001,2520356.5
11103.7,1643844.9
16207.89,1858982.8
23516.6,1746422.9
16708.381,2662361.5
13005.08,2102091.5
11904.25,2144453.8
8902.3799,2689602.2
4700.6602,2539468.2
2200.1499,1905591.9
3000.27,2169219.0
2800.24,2104282.8
3900.46,2137826.0
1400.0601,1369681.4
1700.09,1694133.0
2500.1899,1949157.8
2500.1899,2136933.5
3400.3501,2315092.2
3300.3301,1820827.1
2400.1699,1673493.0
1300.05,2070374.0
1500.0699,2047908.0
1700.09,1620594.4
1300.05,1542213.6
1400.0601,1432426.5
1700.09,1527010.9
3700.4099,1479279.1
1200.04,1572024.0
1700.09,2052073.9
2400.1699,2082060.1
3000.27,1475749.0
3400.3501,2033800.9
4500.6099,2118403.2
4000.48,1745002.6
4700.6602,1647415.6
6901.4302,1858387.6
8902.3799,1585427.9
9202.54,2148957.8
8802.3301,2399951.8
5500.9102,2732762.2
3400.3501,2477818.5
3500.3701,2737334.0
2900.25,2414775.8
8302.0703,2384681.5
13805.72,1844023.5
13505.48,2285092.5
9902.9404,1829429.4
4700.6602,1704872.2
4400.5801,1634120.0
6501.27,1403441.2
10603.38,1745138.0
11003.64,1427192.1
12604.77,1364203.5
9702.8301,1577610.1
1700.09,1173168.2
1400.0601,1129706.0
1400.0601,1709998.5
1500.0699,1720602.5
2000.12,2071956.5
1700.09,1584765.1
1700.09,1948251.6
1600.08,1971691.4
3000.27,2492669.8
1900.11,2165810.5
1500.0699,1699394.4
1800.1,1584102.4
3200.3101,1577001.5
1800.1,1891633.5
2400.1699,1993454.0
1900.11,2502097.0
2400.1699,2199462.2
4400.5801,2399532.5
7901.8799,2262843.0
9202.54,2034910.0
15106.85,1986339.6
17409.1,2153204.8
15106.85,1529486.1
12704.85,1498025.6
14706.49,1826751.2
9102.4902,2166865.5
9002.4297,2104066.2
5700.98,2373766.2
4500.6099,2051046.0
3200.3101,2612547.0
2300.1599,1968756.4
1400.0601,2012701.0
3000.27,1586036.5
1400.0601,1532110.0
2000.12,1573038.5
3600.3899,1768834.8
3400.3501,1917548.5
3100.29,2085779.6
3500.3701,2667501.2
4400.5801,2292599.2
4500.6099,1858942.1
12804.92,2197487.5
4800.6899,1612979.5
3200.3101,1706360.1
6001.0801,1323775.5
11403.91,2199705.8
11704.11,1797928.2
8302.0703,2316729.0
9402.6602,2313888.5
8202.0195,1483161.0
9102.4902,1793830.0
8001.9199,2455744.8
5600.9399,1585049.1
500.01001,234749.95
0.0,19411.07
0.0,43054.422
0.0,500.01001
0.0,0.0
0.0,0.0
0.0,900.02002
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6001.0801,1573173.8
6101.1201,2470771.8
4400.5801,2080410.0
5901.0498,1929045.2
4700.6602,1899938.2
4500.6099,2338789.2
6501.27,2538210.2
6701.3501,2143412.2
6301.1899,2175386.8
5200.8101,2382111.5
6201.1602,1887751.6
5600.9399,1909054.5
4400.5801,2168596.8
5000.75,2303744.5
4200.5298,2040469.0
6301.1899,2484283.8
5200.8101,2625382.8
6101.1201,2773460.8
7801.8301,2969825.0
6101.1201,2915330.5
5901.0498,2104458.5
8202.0195,2186193.5
7001.4702,2326913.8
6601.3101,2101077.0
4500.6099,1936267.9
3600.3899,2075459.6
4800.6899,2137947.8
4800.6899,1783672.4
5500.9102,1959721.2
5801.0098,1720480.8
3400.3501,2353518.5
5400.8799,1996105.1
3900.46,1764479.5
4200.5298,1781602.9
2500.1899,2058160.4
4500.6099,1893851.8
4900.7202,1621324.8
3800.4299,2124611.5
3100.29,2019747.8
5400.8799,2055766.4
4900.7202,1981984.4
6501.27,2321219.5
4900.7202,2189318.0
5100.7798,2314957.0
4300.5601,2370046.8
5200.8101,2342265.2
6401.23,1919847.9
4600.6401,2426029.2
4200.5298,2115536.0
5300.8398,1983350.5
4800.6899,1903982.4
3400.3501,1983499.2
3900.46,2488449.8
4500.6099,2193051.0
2700.22,2193930.2
3800.4299,1627289.5
6401.23,2410028.5
3300.3301,1860862.8
5500.9102,2092556.0
5400.8799,2119539.5
5000.75,2198312.5
6601.3101,2321030.0
7001.4702,2292383.0
5700.98,2025901.9
4900.7202,2163281.2
4900.7202,2055009.0
4900.7202,1842738.5
4600.6401,1982728.2
4300.5601,1808992.2
6501.27,2062745.6
6701.3501,2371697.0
5801.0098,2586916.0
4700.6602,2090297.2
4500.6099,1969283.9
5200.8101,1728258.0
4400.5801,2575541.0
5000.75,2229773.0
4700.6602,2178186.5
9502.71,1980266.6
5100.7798,2357197.5
7301.6001,2458463.5
7801.8301,2114034.5
6601.3101,2113642.2
10203.13,2455934.2
9002.4297,2639273.5
8402.1201,2123489.0
3000.27,1741553.6
3700.4099,1714989.4
3900.46,1899573.0
3300.3301,2319028.2
4800.6899,2163186.5
4300.5601,2328036.2
4500.6099,2381543.5
3400.3501,2376458.0
8602.2197,2679444.5
13605.56,2379027.8
14406.23,2194823.0
13105.16,1917873.1
16708.381,1900087.0
11804.18,1788257.5
8802.3301,2198677.8
3900.46,1851557.2
6301.1899,1389415.2
6201.1602,1734466.2
5200.8101,1613263.5
2000.12,2081018.6
2900.25,2897030.5
2600.2,2184070.0
2600.2,2207320.5
2900.25,2347337.2
2700.22,2991736.5
1600.08,2471583.2
2900.25,2222861.5
2100.1299,1865867.2
1700.09,1449333.5
1800.1,1409054.4
4700.6602,1215151.6
4400.5801,982580.88
11203.77,1435997.2
16307.99,1220900.0
28324.08,1482741.8
35738.328,1280453.1
,1390023.9
,1387454.0
,1730922.5
33734.148,1692780.4
15807.5,1391173.5
8001.9199,1456556.1
2000.12,1401371.8
3500.3701,1458422.8
2900.25,1677226.0
3100.29,1472570.5
3700.4099,1175616.4
3800.4299,1134296.8
4900.7202,1094300.2
6401.23,1020201.1
5801.0098,1049080.6
5000.75,1201803.8
4000.48,1148183.8
3500.3701,1436078.5
2900.25,1327995.5
3200.3101,1523507.8
2500.1899,1836435.6
3500.3701,1680539.8
4000.48,2211892.2
4500.6099,1865569.8
3200.3101,1898815.6
2700.22,1476519.9
4300.5601,2196973.5
5801.0098,2190386.5
4600.6401,2253659.2
5100.7798,2312360.2
8001.9199,2524211.2
5000.75,2478021.5
4100.5,2474410.2
4200.5298,1796237.6
6601.3101,2546231.0
5700.98,2065396.6
7001.4702,1968445.2
6701.3501,2196919.2
8902.3799,2197217.0
8502.1699,2292951.0
6701.3501,1986380.1
4500.6099,1829388.8
3900.46,1844523.9
3000.27,1921295.1
4100.5,1912395.2
3700.4099,2221414.2
4500.6099,1842495.0
3700.4099,3070117.2
2000.12,1473950.0
3100.29,1534477.0
800.02002,1296061.6
2700.22,1695756.0
2700.22,1536397.6
2600.2,1372494.8
3500.3701,1619363.6
1500.0699,1530094.8
3400.3501,1653502.1
2700.22,1756553.5
2000.12,1312481.8
2500.1899,1535153.2
3100.29,1675914.0
3700.4099,1747721.4
2700.22,1600576.5
3100.29,1679336.0
2900.25,1792788.5
2400.1699,1900952.6
3200.3101,1840263.4
2700.22,1637826.0
2400.1699,1798942.8
3600.3899,1848338.1
2800.24,1613344.8
3100.29,1628385.1
2000.12,1443801.5
2900.25,1722374.4
3700.4099,2495388.2
3100.29,1690819.2
3700.4099,2060649.1
4500.6099,1766873.5
6501.27,1668623.8
4200.5298,1430276.0
3400.3501,1920902.9
2700.22,1780899.6
2300.1599,1674520.9
3500.3701,1704290.8
2200.1499,1844780.9
2700.22,1947237.1
2900.25,1791814.8
2600.2,1654908.8
2900.25,1689074.4
8802.3301,2069021.5
3600.3899,1752333.5
3400.3501,1698637.0
2200.1499,1838112.8
2000.12,1639138.0
2400.1699,1575324.2
1400.0601,1415249.0
1700.09,1462223.4
3500.3701,1778722.0
2300.1599,1885398.2
2400.1699,1733113.8
2900.25,1390537.8
3500.3701,1497227.6
2200.1499,1702113.1
2700.22,1571131.4
3200.3101,1429870.2
1900.11,1462723.9
2800.24,1516663.9
2900.25,1616442.0
1000.03,1634349.9
2300.1599,1728258.0
3400.3501,1662834.8
2400.1699,1544026.1
3000.27,1723713.4
2900.25,1532854.0
1100.04,1592028.4
900.02002,1633078.5
2100.1299,1588741.6
2200.1499,1521668.2
1000.03,1677388.2
2600.2,1732410.4
3800.4299,2389537.2
3000.27,2032475.4
4000.48,2285552.5
3000.27,3014162.0
2200.1499,2614941.0
3300.3301,3246653.2
2800.24,2831160.8
2300.1599,2543769.2
4100.5,2461750.2
2700.22,2014188.8
2000.12,1841940.5
1600.08,2171302.0
2100.1299,2426516.0
4200.5298,2186180.0
13905.8,1936051.5
7501.6899,1769565.1
5801.0098,1341210.0
6501.27,1428693.5
3700.4099,2025022.8
7301.6001,1597465.6
14105.98,1240890.8
10603.38,1469067.4
20412.51,1445073.0
20112.141,995212.19
,1527051.5
,1050924.0
,1070984.2
,1202661.4
,1455149.5
32932.539,1343455.2
28624.59,1857562.5
13805.72,1738104.6
12704.85,1844321.0
11203.77,1991262.9
23316.32,2144494.2
10203.13,2042132.6
5400.8799,2332107.5
3100.29,1744596.9
5600.9399,1741147.9
4000.48,2123002.0
1200.04,1441921.5
1700.09,1710444.9
2800.24,1895136.6
3300.3301,2075026.9
1600.08,1862107.1
1000.03,1900587.4
3000.27,2058471.5
4400.5801,2152379.5
4000.48,1903860.6
12504.7,1966524.6
6301.1899,2616604.5
8302.0703,2103579.2
11704.11,2357184.0
18810.619,1980645.4
25419.391,2057795.2
21113.381,2538237.2
16408.08,1730165.1
16207.89,2370439.0
22415.08,2678457.0
15206.94,2650012.8
7401.6499,2407607.2
5100.7798,2708186.2
3900.46,2066275.8
6101.1201,2602010.5
2700.22,2112858.0
2700.22,2459221.0
2700.22,1944505.0
4400.5801,2299118.8
3300.3301,2632984.0
4900.7202,1886250.2
3900.46,2719994.0
2200.1499,2549125.5
2300.1599,2229678.2
5200.8101,1991952.8
3700.4099,3022764.2
3600.3899,2970474.2
1900.11,3174386.0
1400.0601,2389834.8
2500.1899,2509820.0
3000.27,2587551.8
3500.3701,2510347.5
7501.6899,2378568.0
11103.7,2687451.5
20412.51,3421160.2
15907.6,2870019.8
7301.6001,2099170.0
4700.6602,2131185.0
4300.5601,2005654.1
3300.3301,1874686.0
1500.0699,2225607.0
2500.1899,1640828.6
2700.22,1816823.5
3600.3899,1226242.6
2800.24,1383004.1
3300.3301,1807517.9
3200.3101,2734858.8
2100.1299,2344050.5
1800.1,2106690.2
3700.4099,2026388.9
2900.25,2642249.0
4300.5601,2000162.8
3400.3501,2784822.2
2000.12,1524102.9
4400.5801,1880434.4
4400.5801,1446885.4
5400.8799,1211756.8
7001.4702,1235601.0
3400.3501,1220679.2
3500.3701,1257523.1
4000.48,1541740.2
10403.25,2106068.0
13205.24,1763559.8
12604.77,1793600.1
10403.25,2188181.8
8602.2197,1653569.8
2300.1599,1363892.4
2800.24,1272838.2
2800.24,1185839.8
3200.3101,1087909.2
2800.24,1460992.5
3700.4099,1604634.2
4900.7202,1446344.4
3100.29,1613114.8
3900.46,1721752.2
1000.03,1793248.4
3300.3301,1934604.2
6001.0801,2056185.8
20012.02,1676441.5
18009.74,1573958.2
25419.391,1457408.2
26320.801,1535031.6
15407.13,2286039.5
14606.41,2064788.0
12704.85,2316620.8
7301.6001,1922363.6
5400.8799,1943260.6
6001.0801,1709809.1
3600.3899,1852247.0
2900.25,1611681.0
2100.1299,1811697.4
2000.12,1987665.1
2500.1899,1558430.9
7201.5601,1936295.0
10803.51,1781778.8
15006.76,1717342.9
9402.6602,1784402.8
8202.0195,2200219.5
12104.4,1730976.6
8402.1201,1784822.0
9302.5996,1384167.2
2800.24,1673912.2
4000.48,1792666.9
8902.3799,1855533.8
4900.7202,1931304.0
3700.4099,2724160.0
3000.27,2473706.8
2100.1299,2607745.2
1400.0601,2503720.0
2300.1599,1859523.8
800.02002,2377485.8
3300.3301,1787730.0
7301.6001,1867842.0
8001.9199,2029729.6
3600.3899,2241323.8
2300.1599,2150810.8
1800.1,2139909.0
1700.09,1521343.8
3400.3501,1875565.1
3200.3101,1586821.0
8702.2695,1185909.4
9302.5996,1276996.8
10903.57,1483445.0
7401.6499,1610152.6
4000.48,1923107.5
3600.3899,1995185.4
2800.24,2309384.5
2300.1599,2327211.2
2400.1699,2567831.2
5300.8398,2071307.2
8802.3301,2543025.5
6801.3901,2040482.5
4200.5298,1748898.0
4500.6099,1720007.4
2700.22,1545730.4
3000.27,1889496.5
2400.1699,1730598.0
900.02002,2068399.2
4200.5298,2384979.0
5901.0498,1948129.9
10303.19,1827725.1
5600.9399,2493805.8
6901.4302,2320056.2
3700.4099,2275476.0
2400.1699,2020775.8
1400.0601,1787554.1
1700.09,1881719.2
2200.1499,1843036.1
2200.1499,1468093.5
2100.1299,1350475.0
3000.27,1360876.2
14105.98,1696297.1
8802.3301,2299078.0
8702.2695,2602024.0
7301.6001,2571510.2
4400.5801,2213285.2
3600.3899,2169990.0
4900.7202,1858360.6
1300.05,1596505.4
3300.3301,1413098.5
5801.0098,1526388.8
7001.4702,1880366.8
9002.4297,1556659.0
10903.57,1293370.0
9802.8896,1280980.1
10703.44,1744894.5
9702.8301,1404293.4
11604.04,1284321.4
6901.4302,1445505.8
6101.1201,1751278.5
2600.2,1941556.4
2700.22,2034720.6
2600.2,1615535.9
2000.12,1852869.1
2900.25,1647334.5
2900.25,1836340.9
2000.12,1963400.2
3000.27,2305205.2
2300.1599,2173925.8
2800.24,1923039.9
2100.1299,2283415.5
2600.2,2127181.5
2300.1599,1667392.9
2900.25,1784159.2
3100.29,1498904.8
3300.3301,1797184.4
5200.8101,2212595.5
7601.7402,2160170.2
10103.07,2360660.0
5700.98,1771053.0
5901.0498,1895366.5
5600.9399,1256093.5
5000.75,1489139.2
5200.8101,2286215.2
10503.31,1388671.2
10803.51,1357021.4
9502.71,2119431.2
8101.9702,2619931.8
7401.6499,2279844.8
4100.5,3082074.0
3800.4299,2050477.9
2200.1499,1521330.1
200.0,99101.922
0.0,20712.6
0.0,900.02002
0.0,700.01001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1400.0601,0.0
5100.7798,1766603.0
6401.23,2009820.0
5100.7798,1922120.1
5300.8398,1827211.1
3800.4299,1844889.1
4100.5,2102402.5
6001.0801,2496659.8
5200.8101,2288325.2
5700.98,1986583.1
7701.7798,2422769.5
5400.8799,2222726.2
6801.3901,2430627.8
5600.9399,2289123.2
4600.6401,2373861.0
5300.8398,2163835.8
6101.1201,2853613.2
2400.1699,2251928.0
4900.7202,2414370.0
5300.8398,2439784.8
7901.8799,2570157.8
5100.7798,2141843.2
3700.4099,1898923.8
4800.6899,2098845.5
4600.6401,2334204.0
5500.9102,2271756.5
4700.6602,2201896.8
6001.0801,2185382.0
7701.7798,2368166.8
5000.75,2098547.8
6201.1602,2317689.2
5801.0098,2434550.2
5901.0498,2052060.4
4500.6099,2168596.8
4100.5,2066857.4
6601.3101,1793559.5
6201.1602,2280872.8
6501.27,2106893.0
6601.3101,2551736.0
7201.5601,2373306.5
5300.8398,2526930.0
5500.9102,2160982.0
4900.7202,2337544.8
5700.98,2193768.0
9402.6602,1698772.2
5300.8398,1603863.2
3400.3501,1819434.0
4600.6401,1475153.9
4400.5801,1425582.6
5100.7798,1600427.8
4300.5601,1662429.0
3600.3899,1997281.8
2400.1699,1619255.4
3100.29,1454852.0
4700.6602,1612722.5
3000.27,1730800.9
3400.3501,1860375.9
3500.3701,1958098.2
4100.5,1939973.9
5700.98,1778437.9
5500.9102,2290421.8
5600.9399,2586929.5
7301.6001,2615576.8
6101.1201,2350678.2
3800.4299,2350380.5
5700.98,2365529.2
6201.1602,2314051.0
3000.27,2333703.5
3300.3301,2218857.8
5801.0098,1676346.9
3200.3101,1571604.8
6501.27,1577096.1
4900.7202,1800335.9
5000.75,1654408.4
6901.4302,3034031.0
6101.1201,2102240.2
7701.7798,2268970.0
8101.9702,2192428.8
5000.75,1855019.8
6101.1201,1744529.2
5400.8799,2171180.2
3800.4299,2393662.5
3900.46,1718154.4
3600.3899,2136933.5
5200.8101,2072578.8
6301.1899,2068832.1
4600.6401,2093178.1
6201.1602,2127181.5
6401.23,2560487.0
5200.8101,2939744.2
3200.3101,2920822.0
2900.25,1997714.6
3100.29,2217978.8
4300.5601,1897341.2
3400.3501,1658168.5
2200.1499,1671883.4
2800.24,1935334.6
3100.29,2000649.6
2600.2,1765237.0
3300.3301,2404699.2
3600.3899,2391187.2
2500.1899,2306341.2
4500.6099,2879541.8
12004.33,2138718.8
15907.6,2459180.2
11704.11,2017867.8
9202.54,2224836.2
11704.11,1994035.6
11203.77,2305976.0
3200.3101,3038629.8
3200.3101,2226256.2
2800.24,2786053.0
2200.1499,1968526.4
3800.4299,1876890.6
4300.5601,1930370.8
2200.1499,1574147.5
2100.1299,2399640.8
3100.29,1254916.9
2600.2,1062262.0
6401.23,1361309.0
17409.1,1257229.8
26621.27,1357075.5
27923.4,1568250.4
,2223781.2
30628.16,1710485.4
30127.24,1696270.0
23316.32,1658912.4
16107.79,1694065.4
9402.6602,1394446.8
5500.9102,1648619.4
7501.6899,1734425.6
5500.9102,1501691.0
7601.7402,1482687.6
3400.3501,1605905.6
4900.7202,1515622.4
3400.3501,1409067.9
4500.6099,1410961.5
3400.3501,1584048.2
4600.6401,2260530.2
5400.8799,1486082.5
5300.8398,1532908.1
6301.1899,1543471.5
5000.75,1850110.0
3600.3899,1524197.6
4100.5,1430276.0
3000.27,1195350.1
1200.04,1104424.2
1000.03,734000.94
2300.1599,939443.38
3100.29,1423743.1
1500.0699,1308613.4
1600.08,1729732.2
5901.0498,2330498.0
4200.5298,2274610.2
6301.1899,1908391.8
4700.6602,2236725.2
6701.3501,2196987.0
5300.8398,1803893.0
3800.4299,2033124.6
6101.1201,1917305.0
5200.8101,1919550.2
3800.4299,1940920.8
5901.0498,1896678.5
5200.8101,1575933.0
5200.8101,2035653.9
6701.3501,2329050.8
7801.8301,2232748.5
8001.9199,2410285.5
4600.6401,2126343.0
5200.8101,2541524.0
3000.27,1597979.6
2200.1499,1435050.5
2100.1299,1286188.0
1400.0601,1135578.4
1300.05,1444870.1
2300.1599,1893094.2
3700.4099,1629467.1
2100.1299,1280520.8
3700.4099,1484594.8
2200.1499,1706319.5
2300.1599,1321787.2
4100.5,1202983.0
1900.11,1206949.8
1300.05,1273229.6
3400.3501,1184340.6
2000.12,1444004.4
3100.29,1431547.4
3200.3101,1420591.6
2500.1899,1490316.0
1300.05,1270390.1
2600.2,1776422.6
2000.12,1348405.6
3600.3899,1961560.8
2500.1899,1721535.8
4300.5601,1726513.2
1800.1,1608773.0
2800.24,1639367.9
3300.3301,1979144.0
3700.4099,2037588.0
5400.8799,1808911.0
4000.48,2088674.1
5100.7798,1952133.4
3300.3301,1788798.5
3900.46,1516947.9
4600.6401,1867625.6
3700.4099,1662253.2
3900.46,1796643.4
3300.3301,1774177.4
2900.25,1777261.2
2300.1599,1843266.0
2700.22,1987773.4
3300.3301,1917332.1
7301.6001,1940677.2
3600.3899,2157370.5
3300.3301,1663064.8
2600.2,1670260.4
2400.1699,1458855.5
3400.3501,1611559.2
5200.8101,1647699.6
1900.11,1863324.5
2100.1299,1262978.1
2700.22,1287010.8
1200.04,1167964.6
2200.1499,1062155.8
2400.1699,1061305.1
1300.05,1294013.1
1200.04,1455217.1
1600.08,1567520.0
1700.09,1825263.5
2100.1299,1624922.6
1600.08,1638502.2
2200.1499,1758907.0
1500.0699,1748343.5
1200.04,1524278.8
1400.0601,1151243.2
1200.04,1280334.1
600.01001,1135364.6
1200.04,1078646.5
1400.0601,1582398.1
3800.4299,1947967.5
2900.25,2005775.9
5400.8799,1891363.0
3400.3501,2184232.2
3600.3899,2378378.5
4700.6602,2187248.5
1600.08,2393216.0
1300.05,2154232.8
3400.3501,2046907.1
3700.4099,2253551.0
4000.48,1923946.1
4300.5601,2128520.5
2300.1599,1845592.4
3400.3501,1648835.8
3900.46,1780845.5
1200.04,1798131.1
500.01001,1410636.9
1000.03,1347972.8
1400.0601,816642.44
1400.0601,877882.25
1300.05,986815.75
2100.1299,937120.19
1900.11,973267.5
3300.3301,1143482.4
6501.27,1221323.1
8902.3799,1181449.6
13705.64,1105277.0
16207.89,1366881.6
24417.9,2228542.2
34235.172,1810534.1
33734.148,1156734.6
29626.35,1109861.5
28724.77,1403549.4
35838.539,1424148.9
29125.461,1437309.2
,1923161.6
,2410528.8
,2383085.5
15106.85,2340615.0
11804.18,1755458.0
6801.3901,2012849.8
3400.3501,1813536.8
6001.0801,2101212.2
5500.9102,2163917.0
2200.1499,2193632.8
2800.24,2140544.8
2200.1499,1941989.2
2200.1499,1851286.8
2700.22,1942679.0
2100.1299,1687721.9
1700.09,1792761.5
2700.22,1972300.0
3300.3301,2337342.0
1900.11,2002313.4
2900.25,2394338.8
1500.0699,2324492.8
3600.3899,2184651.8
2100.1299,1955298.4
2500.1899,2303419.8
2400.1699,1978603.0
1700.09,1792098.8
5801.0098,2345038.0
6401.23,1574864.4
6201.1602,1606933.5
3100.29,1644602.2
4100.5,1672627.2
2700.22,1843103.8
2000.12,1670720.2
1900.11,1690751.6
1400.0601,2360781.8
2000.12,2263492.2
3000.27,2170017.0
2300.1599,1940163.2
1400.0601,1955217.2
2300.1599,1905930.0
1900.11,1699949.0
2600.2,2316120.2
8202.0195,2330132.8
8101.9702,2730341.2
6201.1602,2618376.5
3400.3501,2668691.5
3300.3301,2706969.0
1300.05,2302540.5
1300.05,3282428.2
1900.11,2443220.2
1800.1,1744502.2
3900.46,2420078.0
2000.12,2120973.2
2000.12,1816498.9
1500.0699,1451822.2
1700.09,1668420.9
1400.0601,1753307.4
1600.08,1464942.0
1900.11,2383139.5
3400.3501,1865272.1
2700.22,1733167.8
3700.4099,2059120.8
3400.3501,1924067.9
2700.22,2169692.2
1500.0699,1754538.2
1500.0699,2002083.4
2000.12,2212149.2
2200.1499,2363676.2
2700.22,2202735.2
2200.1499,1662767.1
1500.0699,1466429.9
2900.25,2084900.5
1900.11,1700679.4
2600.2,1836097.5
2800.24,1254497.5
2600.2,1501312.2
1800.1,1653407.5
3200.3101,1859023.4
4800.6899,1585739.0
8402.1201,1621324.8
5300.8398,2100022.0
4000.48,1626099.2
7301.6001,1981159.2
9302.5996,1831079.5
4600.6401,1874821.2
4000.48,1637298.5
4500.6099,1875132.2
1700.09,2075946.6
1400.0601,2010131.1
1800.1,1664647.2
1700.09,1978900.5
1700.09,1654800.6
1800.1,2810047.5
3900.46,1851773.6
8101.9702,2081870.8
14206.06,1482971.6
17208.891,1822098.5
21413.76,2098263.8
17309.0,1722726.0
13905.8,1518922.6
12804.92,1857914.2
17309.0,1640517.6
24618.189,2235440.2
23316.32,1524062.4
13605.56,2058823.2
16608.279,1563800.5
6501.27,1514323.9
5500.9102,1420375.2
5300.8398,1286336.8
10303.19,1683894.1
4600.6401,1300782.1
3300.3301,1420483.5
1400.0601,1206143.6
3200.3101,1500717.2
2700.22,1921227.5
1900.11,2230111.2
1200.04,1315646.6
1600.08,1257415.8
1500.0699,1525888.2
3500.3701,1437606.9
4200.5298,1735196.6
2500.1899,2001014.9
1900.11,1544945.9
2500.1899,1969392.0
3100.29,1455501.1
3300.3301,966659.69
3600.3899,931103.0
2200.1499,1035378.2
3300.3301,1171923.5
2400.1699,1262362.8
2100.1299,1461898.8
1800.1,2295926.5
1200.04,1571023.1
2300.1599,1343712.2
4200.5298,1218104.2
6901.4302,1442083.8
5901.0498,1337301.1
11804.18,1726824.2
9302.5996,1638434.6
11704.11,1543146.9
3700.4099,1640409.4
2700.22,1711770.4
2600.2,1971218.0
1900.11,1931331.1
2500.1899,1904848.0
2900.25,1874442.5
3000.27,1894135.8
3000.27,1844361.6
5400.8799,2157357.0
8302.0703,1983445.1
4300.5601,1501907.5
2400.1699,1561785.1
1000.03,1314551.1
3200.3101,1209201.5
100.0,947998.81
800.02002,666090.38
2400.1699,774958.69
1200.04,945569.12
1700.09,971997.94
3500.3701,1525671.9
1500.0699,2255417.5
2600.2,1787621.8
1600.08,1832121.0
1500.0699,1901412.5
3600.3899,2215517.0
6601.3101,1917819.0
5600.9399,2106582.0
5901.0498,1622041.6
6001.0801,1486231.2
5500.9102,1470528.1
4000.48,1629602.5
4500.6099,1700111.2
2800.24,1633646.6
2600.2,1905781.2
2700.22,1591690.2
1800.1,1559310.0
2200.1499,1498066.1
2800.24,1617172.4
2600.2,1530487.0
4900.7202,1161238.6
5300.8398,1364298.2
5200.8101,1973666.1
8902.3799,1632388.8
4700.6602,1736116.4
